[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
Episode:    1 | Duration:    16 | Mean duration:    8.000 | Epsilon threshold: 0.982339
Episode:    2 | Duration:    22 | Mean duration:   12.667 | Epsilon threshold: 0.960231
Episode:    3 | Duration:    42 | Mean duration:   20.000 | Epsilon threshold: 0.920237
Episode:    4 | Duration:    25 | Mean duration:   21.000 | Epsilon threshold: 0.896876
Episode:    5 | Duration:    17 | Mean duration:   20.333 | Epsilon threshold: 0.881055
Episode:    6 | Duration:    24 | Mean duration:   20.857 | Epsilon threshold: 0.859548
Episode:    7 | Duration:    13 | Mean duration:   19.875 | Epsilon threshold: 0.847738
Episode:    8 | Duration:    29 | Mean duration:   20.889 | Epsilon threshold: 0.822979
Episode:    9 | Duration:    31 | Mean duration:   21.900 | Epsilon threshold: 0.797375
Episode:   10 | Duration:     8 | Mean duration:   20.636 | Epsilon threshold: 0.790321
Episode:   11 | Duration:    15 | Mean duration:   20.167 | Epsilon threshold: 0.777935
Episode:   12 | Duration:    21 | Mean duration:   20.231 | Epsilon threshold: 0.761225
Episode:   13 | Duration:    20 | Mean duration:   20.214 | Epsilon threshold: 0.745614
Episode:   14 | Duration:    10 | Mean duration:   19.533 | Epsilon threshold: 0.737566
Episode:   15 | Duration:    22 | Mean duration:   19.688 | Epsilon threshold: 0.721023
Episode:   16 | Duration:    41 | Mean duration:   20.941 | Epsilon threshold: 0.691779
Episode:   17 | Duration:    65 | Mean duration:   23.389 | Epsilon threshold: 0.648234
Episode:   18 | Duration:    42 | Mean duration:   24.368 | Epsilon threshold: 0.621372
Episode:   19 | Duration:    22 | Mean duration:   24.250 | Epsilon threshold: 0.607471
Episode:   20 | Duration:    28 | Mean duration:   24.429 | Epsilon threshold: 0.590393
Episode:   21 | Duration:    26 | Mean duration:   24.500 | Epsilon threshold: 0.574932
Episode:   22 | Duration:    58 | Mean duration:   25.957 | Epsilon threshold: 0.542565
Episode:   23 | Duration:    42 | Mean duration:   26.625 | Epsilon threshold: 0.52015
Episode:   24 | Duration:    40 | Mean duration:   27.160 | Epsilon threshold: 0.499657
Episode:   25 | Duration:    31 | Mean duration:   27.308 | Epsilon threshold: 0.484236
Episode:   26 | Duration:    29 | Mean duration:   27.370 | Epsilon threshold: 0.47022
Episode:   27 | Duration:    41 | Mean duration:   27.857 | Epsilon threshold: 0.451291
Episode:   28 | Duration:    25 | Mean duration:   27.759 | Epsilon threshold: 0.439965
Episode:   29 | Duration:   201 | Mean duration:   33.533 | Epsilon threshold: 0.361323
Episode:   30 | Duration:   112 | Mean duration:   36.065 | Epsilon threshold: 0.323784
Episode:   31 | Duration:   114 | Mean duration:   38.500 | Epsilon threshold: 0.289696
Episode:   32 | Duration:   385 | Mean duration:   49.000 | Epsilon threshold: 0.200129
Episode:   33 | Duration:   639 | Mean duration:   66.353 | Epsilon threshold: 0.110254
Episode:   34 | Duration:   568 | Mean duration:   80.686 | Epsilon threshold: 0.0667528
Episode:   35 | Duration:  9240 | Mean duration:  335.111 | Epsilon threshold: 0.0100055
Episode:   36 | Duration:  5235 | Mean duration:  467.541 | Epsilon threshold: 0.01
Episode:   37 | Duration:   302 | Mean duration:  463.184 | Epsilon threshold: 0.01
Episode:   38 | Duration:  1561 | Mean duration:  491.333 | Epsilon threshold: 0.01
Episode:   39 | Duration:  2745 | Mean duration:  547.675 | Epsilon threshold: 0.01
Episode:   40 | Duration:   185 | Mean duration:  538.829 | Epsilon threshold: 0.01
Episode:   41 | Duration:   329 | Mean duration:  533.833 | Epsilon threshold: 0.01
Episode:   42 | Duration:    37 | Mean duration:  522.279 | Epsilon threshold: 0.01
Episode:   43 | Duration:    10 | Mean duration:  510.636 | Epsilon threshold: 0.01
Episode:   44 | Duration:    82 | Mean duration:  501.111 | Epsilon threshold: 0.01
Episode:   45 | Duration:    62 | Mean duration:  491.565 | Epsilon threshold: 0.01
Episode:   46 | Duration:     9 | Mean duration:  481.298 | Epsilon threshold: 0.01
Episode:   47 | Duration:     8 | Mean duration:  471.438 | Epsilon threshold: 0.01
