[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
Episode:    1 | Duration:    20 | Mean duration:   10.000 | Epsilon threshold: 0.978458
Episode:    2 | Duration:    16 | Mean duration:   12.000 | Epsilon threshold: 0.962133
Episode:    3 | Duration:     8 | Mean duration:   11.000 | Epsilon threshold: 0.953602
Episode:    4 | Duration:    24 | Mean duration:   13.600 | Epsilon threshold: 0.930305
Episode:    5 | Duration:    14 | Mean duration:   13.667 | Epsilon threshold: 0.916603
Episode:    6 | Duration:    26 | Mean duration:   15.429 | Epsilon threshold: 0.892452
Episode:    7 | Duration:    17 | Mean duration:   15.625 | Epsilon threshold: 0.87671
Episode:    8 | Duration:    46 | Mean duration:   19.000 | Epsilon threshold: 0.836918
Episode:    9 | Duration:    14 | Mean duration:   18.500 | Epsilon threshold: 0.824606
Episode:   10 | Duration:    19 | Mean duration:   18.545 | Epsilon threshold: 0.808476
Episode:   11 | Duration:    21 | Mean duration:   18.750 | Epsilon threshold: 0.791101
Episode:   12 | Duration:    14 | Mean duration:   18.385 | Epsilon threshold: 0.779472
Episode:   13 | Duration:    18 | Mean duration:   18.357 | Epsilon threshold: 0.76499
Episode:   14 | Duration:    39 | Mean duration:   19.733 | Epsilon threshold: 0.735387
Episode:   15 | Duration:    20 | Mean duration:   19.750 | Epsilon threshold: 0.720312
Episode:   16 | Duration:     9 | Mean duration:   19.118 | Epsilon threshold: 0.713245
Episode:   17 | Duration:    14 | Mean duration:   18.833 | Epsilon threshold: 0.702775
Episode:   18 | Duration:    12 | Mean duration:   18.474 | Epsilon threshold: 0.693827
Episode:   19 | Duration:    20 | Mean duration:   18.550 | Epsilon threshold: 0.679616
Episode:   20 | Duration:    17 | Mean duration:   18.476 | Epsilon threshold: 0.667671
Episode:   21 | Duration:    13 | Mean duration:   18.227 | Epsilon threshold: 0.658528
Episode:   22 | Duration:    22 | Mean duration:   18.391 | Epsilon threshold: 0.643782
Episode:   23 | Duration:    22 | Mean duration:   18.542 | Epsilon threshold: 0.629371
Episode:   24 | Duration:    42 | Mean duration:   19.480 | Epsilon threshold: 0.603303
Episode:   25 | Duration:    27 | Mean duration:   19.769 | Epsilon threshold: 0.586921
Episode:   26 | Duration:    32 | Mean duration:   20.222 | Epsilon threshold: 0.568193
Episode:   27 | Duration:    48 | Mean duration:   21.214 | Epsilon threshold: 0.541501
Episode:   28 | Duration:    18 | Mean duration:   21.103 | Epsilon threshold: 0.531498
Episode:   29 | Duration:     8 | Mean duration:   20.667 | Epsilon threshold: 0.526825
Episode:   30 | Duration:    26 | Mean duration:   20.839 | Epsilon threshold: 0.513058
Episode:   31 | Duration:    18 | Mean duration:   20.750 | Epsilon threshold: 0.50359
Episode:   32 | Duration:    17 | Mean duration:   20.636 | Epsilon threshold: 0.494785
Episode:   33 | Duration:    12 | Mean duration:   20.382 | Epsilon threshold: 0.488523
Episode:   34 | Duration:    32 | Mean duration:   20.714 | Epsilon threshold: 0.47299
Episode:   35 | Duration:    39 | Mean duration:   21.222 | Epsilon threshold: 0.454836
Episode:   36 | Duration:    14 | Mean duration:   21.027 | Epsilon threshold: 0.448213
Episode:   37 | Duration:    40 | Mean duration:   21.526 | Epsilon threshold: 0.43061
Episode:   38 | Duration:    35 | Mean duration:   21.872 | Epsilon threshold: 0.415737
Episode:   39 | Duration:   140 | Mean duration:   24.825 | Epsilon threshold: 0.362378
Episode:   40 | Duration:    60 | Mean duration:   25.683 | Epsilon threshold: 0.341526
Episode:   41 | Duration:   123 | Mean duration:   28.000 | Epsilon threshold: 0.302863
Episode:   42 | Duration:    23 | Mean duration:   27.884 | Epsilon threshold: 0.295918
Episode:   43 | Duration:    10 | Mean duration:   27.477 | Epsilon threshold: 0.29279
Episode:   44 | Duration:    75 | Mean duration:   28.533 | Epsilon threshold: 0.272094
Episode:   45 | Duration:   296 | Mean duration:   34.348 | Epsilon threshold: 0.204748
Episode:   46 | Duration:   360 | Mean duration:   41.277 | Epsilon threshold: 0.145735
Episode:   47 | Duration:  1214 | Mean duration:   65.708 | Epsilon threshold: 0.050274
Episode:   48 | Duration:   556 | Mean duration:   75.714 | Epsilon threshold: 0.033074
Episode:   49 | Duration:   166 | Mean duration:   77.520 | Epsilon threshold: 0.0295252
Episode:   50 | Duration:    88 | Mean duration:   77.725 | Epsilon threshold: 0.0278625
Episode:   51 | Duration:    93 | Mean duration:   78.019 | Epsilon threshold: 0.0262599
Episode:   52 | Duration:   134 | Mean duration:   79.075 | Epsilon threshold: 0.0242066
Episode:   53 | Duration:  1382 | Mean duration:  103.204 | Epsilon threshold: 0.0135634
Episode:   54 | Duration:   226 | Mean duration:  105.436 | Epsilon threshold: 0.0128397
Episode:   55 | Duration:   323 | Mean duration:  109.321 | Epsilon threshold: 0.0120538
Episode:   56 | Duration:   163 | Mean duration:  110.263 | Epsilon threshold: 0.0117432
Episode:   57 | Duration:   190 | Mean duration:  111.638 | Epsilon threshold: 0.0114401
Episode:   58 | Duration:   255 | Mean duration:  114.068 | Epsilon threshold: 0.0111148
Episode:   59 | Duration:    91 | Mean duration:  113.683 | Epsilon threshold: 0.0110168
Episode:   60 | Duration:   980 | Mean duration:  127.885 | Epsilon threshold: 0.0103813
Episode:   61 | Duration:  1173 | Mean duration:  144.742 | Epsilon threshold: 0.0101179
Episode:   62 | Duration:  7585 | Mean duration:  262.841 | Epsilon threshold: 0.0100001
Episode:   63 | Duration:   210 | Mean duration:  262.016 | Epsilon threshold: 0.01
Episode:   64 | Duration:   386 | Mean duration:  263.923 | Epsilon threshold: 0.01
Episode:   65 | Duration:   375 | Mean duration:  265.606 | Epsilon threshold: 0.01
Episode:   66 | Duration:   264 | Mean duration:  265.582 | Epsilon threshold: 0.01
Episode:   67 | Duration:   302 | Mean duration:  266.118 | Epsilon threshold: 0.01
Episode:   68 | Duration:   352 | Mean duration:  267.362 | Epsilon threshold: 0.01
Episode:   69 | Duration:   230 | Mean duration:  266.829 | Epsilon threshold: 0.01
Episode:   70 | Duration:   602 | Mean duration:  271.549 | Epsilon threshold: 0.01
Episode:   71 | Duration:   170 | Mean duration:  270.139 | Epsilon threshold: 0.01
Episode:   72 | Duration:   211 | Mean duration:  269.329 | Epsilon threshold: 0.01
Episode:   73 | Duration:   131 | Mean duration:  267.459 | Epsilon threshold: 0.01
Episode:   74 | Duration:   317 | Mean duration:  268.120 | Epsilon threshold: 0.01
Episode:   75 | Duration:   243 | Mean duration:  267.789 | Epsilon threshold: 0.01
Episode:   76 | Duration:   132 | Mean duration:  266.026 | Epsilon threshold: 0.01
Episode:   77 | Duration:   124 | Mean duration:  264.205 | Epsilon threshold: 0.01
Episode:   78 | Duration:   122 | Mean duration:  262.405 | Epsilon threshold: 0.01
Episode:   79 | Duration:   163 | Mean duration:  261.163 | Epsilon threshold: 0.01
Episode:   80 | Duration:   113 | Mean duration:  259.333 | Epsilon threshold: 0.01
Episode:   81 | Duration:   141 | Mean duration:  257.890 | Epsilon threshold: 0.01
Episode:   82 | Duration:   135 | Mean duration:  256.410 | Epsilon threshold: 0.01
Episode:   83 | Duration:   144 | Mean duration:  255.071 | Epsilon threshold: 0.01
Episode:   84 | Duration:   131 | Mean duration:  253.612 | Epsilon threshold: 0.01
Episode:   85 | Duration:   158 | Mean duration:  252.500 | Epsilon threshold: 0.01
Episode:   86 | Duration:   154 | Mean duration:  251.368 | Epsilon threshold: 0.01
Episode:   87 | Duration:   171 | Mean duration:  250.455 | Epsilon threshold: 0.01
Episode:   88 | Duration:   129 | Mean duration:  249.090 | Epsilon threshold: 0.01
Episode:   89 | Duration:   115 | Mean duration:  247.600 | Epsilon threshold: 0.01
Episode:   90 | Duration:   141 | Mean duration:  246.429 | Epsilon threshold: 0.01
Episode:   91 | Duration:   156 | Mean duration:  245.446 | Epsilon threshold: 0.01
Episode:   92 | Duration:   126 | Mean duration:  244.161 | Epsilon threshold: 0.01
Episode:   93 | Duration:   113 | Mean duration:  242.766 | Epsilon threshold: 0.01
Episode:   94 | Duration:   138 | Mean duration:  241.663 | Epsilon threshold: 0.01
Episode:   95 | Duration:   117 | Mean duration:  240.365 | Epsilon threshold: 0.01
