[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
Episode:    1 | Duration:    19 | Mean duration:    9.500 | Epsilon threshold: 0.979427
Episode:    2 | Duration:    17 | Mean duration:   12.000 | Epsilon threshold: 0.962133
Episode:    3 | Duration:    12 | Mean duration:   12.000 | Epsilon threshold: 0.949836
Episode:    4 | Duration:    26 | Mean duration:   14.800 | Epsilon threshold: 0.9248
Episode:    5 | Duration:    17 | Mean duration:   15.167 | Epsilon threshold: 0.90848
Episode:    6 | Duration:    11 | Mean duration:   14.571 | Epsilon threshold: 0.897763
Episode:    7 | Duration:    51 | Mean duration:   19.125 | Epsilon threshold: 0.852779
Episode:    8 | Duration:    28 | Mean duration:   20.111 | Epsilon threshold: 0.82869
Episode:    9 | Duration:    11 | Mean duration:   19.200 | Epsilon threshold: 0.818924
Episode:   10 | Duration:    12 | Mean duration:   18.545 | Epsilon threshold: 0.808476
Episode:   11 | Duration:    20 | Mean duration:   18.667 | Epsilon threshold: 0.791883
Episode:   12 | Duration:    16 | Mean duration:   18.462 | Epsilon threshold: 0.778703
Episode:   13 | Duration:    48 | Mean duration:   20.571 | Epsilon threshold: 0.741945
Episode:   14 | Duration:    20 | Mean duration:   20.533 | Epsilon threshold: 0.726734
Episode:   15 | Duration:    24 | Mean duration:   20.750 | Epsilon threshold: 0.709038
Episode:   16 | Duration:    12 | Mean duration:   20.235 | Epsilon threshold: 0.700009
Episode:   17 | Duration:    70 | Mean duration:   23.000 | Epsilon threshold: 0.652717
Episode:   18 | Duration:    16 | Mean duration:   22.632 | Epsilon threshold: 0.641883
Episode:   19 | Duration:    13 | Mean duration:   22.150 | Epsilon threshold: 0.633099
Episode:   20 | Duration:    64 | Mean duration:   24.143 | Epsilon threshold: 0.593886
Episode:   21 | Duration:    23 | Mean duration:   24.091 | Epsilon threshold: 0.580039
Episode:   22 | Duration:    12 | Mean duration:   23.565 | Epsilon threshold: 0.572677
Episode:   23 | Duration:    26 | Mean duration:   23.667 | Epsilon threshold: 0.557688
Episode:   24 | Duration:    21 | Mean duration:   23.560 | Epsilon threshold: 0.54577
Episode:   25 | Duration:     8 | Mean duration:   22.962 | Epsilon threshold: 0.54097
Episode:   26 | Duration:    23 | Mean duration:   22.963 | Epsilon threshold: 0.528378
Episode:   27 | Duration:    42 | Mean duration:   23.643 | Epsilon threshold: 0.50656
Episode:   28 | Duration:   161 | Mean duration:   28.379 | Epsilon threshold: 0.432295
Episode:   29 | Duration:    13 | Mean duration:   27.867 | Epsilon threshold: 0.426424
Episode:   30 | Duration:    28 | Mean duration:   27.871 | Epsilon threshold: 0.414522
Episode:   31 | Duration:    15 | Mean duration:   27.469 | Epsilon threshold: 0.408101
Episode:   32 | Duration:    45 | Mean duration:   28.000 | Epsilon threshold: 0.390203
Episode:   33 | Duration:   100 | Mean duration:   30.118 | Epsilon threshold: 0.353678
Episode:   34 | Duration:    25 | Mean duration:   29.971 | Epsilon threshold: 0.344857
Episode:   35 | Duration:    13 | Mean duration:   29.500 | Epsilon threshold: 0.340202
Episode:   36 | Duration:    22 | Mean duration:   29.297 | Epsilon threshold: 0.332694
Episode:   37 | Duration:    22 | Mean duration:   29.105 | Epsilon threshold: 0.325357
Episode:   38 | Duration:    53 | Mean duration:   29.718 | Epsilon threshold: 0.308779
Episode:   39 | Duration:    13 | Mean duration:   29.300 | Epsilon threshold: 0.304625
Episode:   40 | Duration:    24 | Mean duration:   29.171 | Epsilon threshold: 0.297351
Episode:   41 | Duration:    29 | Mean duration:   29.167 | Epsilon threshold: 0.288859
Episode:   42 | Duration:    33 | Mean duration:   29.256 | Epsilon threshold: 0.279537
Episode:   43 | Duration:    88 | Mean duration:   30.591 | Epsilon threshold: 0.256585
Episode:   44 | Duration:    51 | Mean duration:   31.044 | Epsilon threshold: 0.24409
Episode:   45 | Duration:    20 | Mean duration:   30.804 | Epsilon threshold: 0.239225
Episode:   46 | Duration:    27 | Mean duration:   30.723 | Epsilon threshold: 0.232896
Episode:   47 | Duration:    34 | Mean duration:   30.792 | Epsilon threshold: 0.22523
Episode:   48 | Duration:    64 | Mean duration:   31.469 | Epsilon threshold: 0.211685
Episode:   49 | Duration:    32 | Mean duration:   31.480 | Epsilon threshold: 0.205138
Episode:   50 | Duration:   118 | Mean duration:   33.176 | Epsilon threshold: 0.183245
Episode:   51 | Duration:   200 | Mean duration:   36.385 | Epsilon threshold: 0.151699
Episode:   52 | Duration:   128 | Mean duration:   38.113 | Epsilon threshold: 0.13455
Episode:   53 | Duration:   232 | Mean duration:   41.704 | Epsilon threshold: 0.108663
Episode:   54 | Duration:   261 | Mean duration:   45.691 | Epsilon threshold: 0.0859219
Episode:   55 | Duration:   525 | Mean duration:   54.250 | Epsilon threshold: 0.0548671
Episode:   56 | Duration:   320 | Mean duration:   58.912 | Epsilon threshold: 0.0425476
Episode:   57 | Duration:   231 | Mean duration:   61.879 | Epsilon threshold: 0.0358085
Episode:   58 | Duration:   364 | Mean duration:   67.000 | Epsilon threshold: 0.0279162
Episode:   59 | Duration:   545 | Mean duration:   74.967 | Epsilon threshold: 0.0203782
Episode:   60 | Duration:   320 | Mean duration:   78.984 | Epsilon threshold: 0.0175286
