[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
Episode:    1 | Duration:    10 | Mean duration:    5.000 | Epsilon threshold: 0.988191
Episode:    2 | Duration:    21 | Mean duration:   10.333 | Epsilon threshold: 0.966906
Episode:    3 | Duration:    15 | Mean duration:   11.500 | Epsilon threshold: 0.951717
Episode:    4 | Duration:    20 | Mean duration:   13.200 | Epsilon threshold: 0.932147
Episode:    5 | Duration:    16 | Mean duration:   13.667 | Epsilon threshold: 0.916603
Episode:    6 | Duration:    16 | Mean duration:   14.000 | Epsilon threshold: 0.901321
Episode:    7 | Duration:    13 | Mean duration:   13.875 | Epsilon threshold: 0.88893
Episode:    8 | Duration:    28 | Mean duration:   15.444 | Epsilon threshold: 0.863807
Episode:    9 | Duration:    27 | Mean duration:   16.600 | Epsilon threshold: 0.840232
Episode:   10 | Duration:    14 | Mean duration:   16.364 | Epsilon threshold: 0.827871
Episode:   11 | Duration:     9 | Mean duration:   15.750 | Epsilon threshold: 0.819733
Episode:   12 | Duration:    13 | Mean duration:   15.538 | Epsilon threshold: 0.808476
Episode:   13 | Duration:    43 | Mean duration:   17.500 | Epsilon threshold: 0.774105
Episode:   14 | Duration:    25 | Mean duration:   18.000 | Epsilon threshold: 0.754494
Episode:   15 | Duration:    23 | Mean duration:   18.312 | Epsilon threshold: 0.736839
Episode:   16 | Duration:    19 | Mean duration:   18.353 | Epsilon threshold: 0.722447
Episode:   17 | Duration:    10 | Mean duration:   17.889 | Epsilon threshold: 0.714653
Episode:   18 | Duration:    15 | Mean duration:   17.737 | Epsilon threshold: 0.703468
Episode:   19 | Duration:    16 | Mean duration:   17.650 | Epsilon threshold: 0.691779
Episode:   20 | Duration:    18 | Mean duration:   17.667 | Epsilon threshold: 0.678947
Episode:   21 | Duration:    12 | Mean duration:   17.409 | Epsilon threshold: 0.670307
Episode:   22 | Duration:    13 | Mean duration:   17.217 | Epsilon threshold: 0.661127
Episode:   23 | Duration:    28 | Mean duration:   17.667 | Epsilon threshold: 0.642516
Episode:   24 | Duration:    11 | Mean duration:   17.400 | Epsilon threshold: 0.634971
Episode:   25 | Duration:    35 | Mean duration:   18.077 | Epsilon threshold: 0.612872
Episode:   26 | Duration:    30 | Mean duration:   18.519 | Epsilon threshold: 0.59447
Episode:   27 | Duration:    23 | Mean duration:   18.679 | Epsilon threshold: 0.580609
Episode:   28 | Duration:    61 | Mean duration:   20.138 | Epsilon threshold: 0.546306
Episode:   29 | Duration:    45 | Mean duration:   20.967 | Epsilon threshold: 0.522195
Episode:   30 | Duration:    27 | Mean duration:   21.161 | Epsilon threshold: 0.508052
Episode:   31 | Duration:    18 | Mean duration:   21.062 | Epsilon threshold: 0.498679
Episode:   32 | Duration:    31 | Mean duration:   21.364 | Epsilon threshold: 0.483288
Episode:   33 | Duration:    40 | Mean duration:   21.912 | Epsilon threshold: 0.464276
Episode:   34 | Duration:    37 | Mean duration:   22.343 | Epsilon threshold: 0.447337
Episode:   35 | Duration:    32 | Mean duration:   22.611 | Epsilon threshold: 0.433141
