[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
Episode:    1 | Duration:    14 | Mean duration:    7.000 | Epsilon threshold: 0.984286
Episode:    2 | Duration:    61 | Mean duration:   25.000 | Epsilon threshold: 0.925715
Episode:    3 | Duration:    32 | Mean duration:   26.750 | Epsilon threshold: 0.895989
Episode:    4 | Duration:    55 | Mean duration:   32.400 | Epsilon threshold: 0.847738
Episode:    5 | Duration:    30 | Mean duration:   32.000 | Epsilon threshold: 0.822166
Episode:    6 | Duration:    56 | Mean duration:   35.429 | Epsilon threshold: 0.777167
Episode:    7 | Duration:    48 | Mean duration:   37.000 | Epsilon threshold: 0.740482
Episode:    8 | Duration:    39 | Mean duration:   37.222 | Epsilon threshold: 0.71184
Episode:    9 | Duration:    33 | Mean duration:   36.800 | Epsilon threshold: 0.688378
Episode:   10 | Duration:    36 | Mean duration:   36.727 | Epsilon threshold: 0.663737
Episode:   11 | Duration:    21 | Mean duration:   35.417 | Epsilon threshold: 0.649512
Episode:   12 | Duration:    12 | Mean duration:   33.615 | Epsilon threshold: 0.641252
Episode:   13 | Duration:    14 | Mean duration:   32.214 | Epsilon threshold: 0.631854
Episode:   14 | Duration:    27 | Mean duration:   31.867 | Epsilon threshold: 0.614683
Episode:   15 | Duration:    43 | Mean duration:   32.562 | Epsilon threshold: 0.588654
Episode:   16 | Duration:    62 | Mean duration:   34.294 | Epsilon threshold: 0.553324
Episode:   17 | Duration:    20 | Mean duration:   33.500 | Epsilon threshold: 0.542033
Episode:   18 | Duration:    17 | Mean duration:   32.632 | Epsilon threshold: 0.532542
Episode:   19 | Duration:    72 | Mean duration:   34.600 | Epsilon threshold: 0.495755
Episode:   20 | Duration:    53 | Mean duration:   35.476 | Epsilon threshold: 0.47022
Episode:   21 | Duration:    13 | Mean duration:   34.455 | Epsilon threshold: 0.463822
Episode:   22 | Duration:    40 | Mean duration:   34.696 | Epsilon threshold: 0.445592
