[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
Episode:    1 | Duration:    26 | Mean duration:   13.000 | Epsilon threshold: 0.972664
Episode:    2 | Duration:    10 | Mean duration:   12.000 | Epsilon threshold: 0.962133
Episode:    3 | Duration:    52 | Mean duration:   22.000 | Epsilon threshold: 0.912984
Episode:    4 | Duration:    16 | Mean duration:   20.800 | Epsilon threshold: 0.897763
Episode:    5 | Duration:    15 | Mean duration:   19.833 | Epsilon threshold: 0.883672
Episode:    6 | Duration:    13 | Mean duration:   18.857 | Epsilon threshold: 0.871526
Episode:    7 | Duration:    16 | Mean duration:   18.500 | Epsilon threshold: 0.857004
Episode:    8 | Duration:    27 | Mean duration:   19.444 | Epsilon threshold: 0.833616
Episode:    9 | Duration:    10 | Mean duration:   18.500 | Epsilon threshold: 0.824606
Episode:   10 | Duration:    42 | Mean duration:   20.636 | Epsilon threshold: 0.790321
Episode:   11 | Duration:    10 | Mean duration:   19.750 | Epsilon threshold: 0.781784
Episode:   12 | Duration:    15 | Mean duration:   19.385 | Epsilon threshold: 0.769534
Episode:   13 | Duration:    15 | Mean duration:   19.071 | Epsilon threshold: 0.757478
Episode:   14 | Duration:    14 | Mean duration:   18.733 | Epsilon threshold: 0.74635
Episode:   15 | Duration:    16 | Mean duration:   18.562 | Epsilon threshold: 0.733937
Episode:   16 | Duration:    12 | Mean duration:   18.176 | Epsilon threshold: 0.724587
Episode:   17 | Duration:    21 | Mean duration:   18.333 | Epsilon threshold: 0.709038
Episode:   18 | Duration:    10 | Mean duration:   17.895 | Epsilon threshold: 0.701391
Episode:   19 | Duration:    37 | Mean duration:   18.850 | Epsilon threshold: 0.675611
Episode:   20 | Duration:    14 | Mean duration:   18.619 | Epsilon threshold: 0.665701
Episode:   21 | Duration:    18 | Mean duration:   18.591 | Epsilon threshold: 0.65336
Episode:   22 | Duration:    23 | Mean duration:   18.783 | Epsilon threshold: 0.638103
Episode:   23 | Duration:    13 | Mean duration:   18.542 | Epsilon threshold: 0.629371
Episode:   24 | Duration:    18 | Mean duration:   18.520 | Epsilon threshold: 0.617714
Episode:   25 | Duration:    20 | Mean duration:   18.577 | Epsilon threshold: 0.605085
Episode:   26 | Duration:    18 | Mean duration:   18.556 | Epsilon threshold: 0.593886
Episode:   27 | Duration:    12 | Mean duration:   18.321 | Epsilon threshold: 0.586344
Episode:   28 | Duration:    19 | Mean duration:   18.345 | Epsilon threshold: 0.574932
Episode:   29 | Duration:     7 | Mean duration:   17.967 | Epsilon threshold: 0.57043
Episode:   30 | Duration:    14 | Mean duration:   17.839 | Epsilon threshold: 0.562087
Episode:   31 | Duration:     9 | Mean duration:   17.562 | Epsilon threshold: 0.556593
Episode:   32 | Duration:     8 | Mean duration:   17.273 | Epsilon threshold: 0.551696
Episode:   33 | Duration:    11 | Mean duration:   17.088 | Epsilon threshold: 0.545234
Episode:   34 | Duration:    15 | Mean duration:   17.029 | Epsilon threshold: 0.536739
Episode:   35 | Duration:    16 | Mean duration:   17.000 | Epsilon threshold: 0.52786
Episode:   36 | Duration:    53 | Mean duration:   17.973 | Epsilon threshold: 0.500637
Episode:   37 | Duration:    16 | Mean duration:   17.921 | Epsilon threshold: 0.492367
Episode:   38 | Duration:     9 | Mean duration:   17.692 | Epsilon threshold: 0.487567
Episode:   39 | Duration:    12 | Mean duration:   17.550 | Epsilon threshold: 0.481399
Episode:   40 | Duration:     8 | Mean duration:   17.317 | Epsilon threshold: 0.477175
Episode:   41 | Duration:    15 | Mean duration:   17.262 | Epsilon threshold: 0.46976
Episode:   42 | Duration:    17 | Mean duration:   17.256 | Epsilon threshold: 0.461559
Episode:   43 | Duration:    16 | Mean duration:   17.227 | Epsilon threshold: 0.453947
Episode:   44 | Duration:    99 | Mean duration:   19.044 | Epsilon threshold: 0.4117
Episode:   45 | Duration:    74 | Mean duration:   20.239 | Epsilon threshold: 0.382674
Episode:   46 | Duration:    21 | Mean duration:   20.255 | Epsilon threshold: 0.374565
Episode:   47 | Duration:    41 | Mean duration:   20.688 | Epsilon threshold: 0.35957
Episode:   48 | Duration:     7 | Mean duration:   20.408 | Epsilon threshold: 0.356785
Episode:   49 | Duration:     8 | Mean duration:   20.160 | Epsilon threshold: 0.353678
Episode:   50 | Duration:    12 | Mean duration:   20.000 | Epsilon threshold: 0.349239
Episode:   51 | Duration:    13 | Mean duration:   19.865 | Epsilon threshold: 0.344523
Episode:   52 | Duration:    48 | Mean duration:   20.396 | Epsilon threshold: 0.328526
Episode:   53 | Duration:     9 | Mean duration:   20.185 | Epsilon threshold: 0.325357
Episode:   54 | Duration:    14 | Mean duration:   20.073 | Epsilon threshold: 0.320662
Episode:   55 | Duration:     9 | Mean duration:   19.875 | Epsilon threshold: 0.317571
Episode:   56 | Duration:    13 | Mean duration:   19.754 | Epsilon threshold: 0.313295
Episode:   57 | Duration:    11 | Mean duration:   19.603 | Epsilon threshold: 0.309677
Episode:   58 | Duration:    16 | Mean duration:   19.542 | Epsilon threshold: 0.304625
Episode:   59 | Duration:    51 | Mean duration:   20.067 | Epsilon threshold: 0.289696
Episode:   60 | Duration:    15 | Mean duration:   19.984 | Epsilon threshold: 0.285257
Episode:   61 | Duration:    10 | Mean duration:   19.823 | Epsilon threshold: 0.282246
Episode:   62 | Duration:    17 | Mean duration:   19.778 | Epsilon threshold: 0.277389
Episode:   63 | Duration:    86 | Mean duration:   20.812 | Epsilon threshold: 0.255109
Episode:   64 | Duration:    13 | Mean duration:   20.692 | Epsilon threshold: 0.251702
Episode:   65 | Duration:    14 | Mean duration:   20.591 | Epsilon threshold: 0.248103
Episode:   66 | Duration:    18 | Mean duration:   20.552 | Epsilon threshold: 0.243622
Episode:   67 | Duration:    95 | Mean duration:   21.647 | Epsilon threshold: 0.222237
Episode:   68 | Duration:    24 | Mean duration:   21.681 | Epsilon threshold: 0.216997
Episode:   69 | Duration:    28 | Mean duration:   21.771 | Epsilon threshold: 0.21108
Episode:   70 | Duration:    81 | Mean duration:   22.606 | Epsilon threshold: 0.19525
Episode:   71 | Duration:    94 | Mean duration:   23.597 | Epsilon threshold: 0.178461
Episode:   72 | Duration:    81 | Mean duration:   24.384 | Epsilon threshold: 0.165199
Episode:   73 | Duration:    52 | Mean duration:   24.757 | Epsilon threshold: 0.157187
Episode:   74 | Duration:   131 | Mean duration:   26.173 | Epsilon threshold: 0.138986
Episode:   75 | Duration:    84 | Mean duration:   26.934 | Epsilon threshold: 0.128475
Episode:   76 | Duration:    61 | Mean duration:   27.377 | Epsilon threshold: 0.121353
Episode:   77 | Duration:   105 | Mean duration:   28.372 | Epsilon threshold: 0.110154
Episode:   78 | Duration:    84 | Mean duration:   29.076 | Epsilon threshold: 0.101992
Episode:   79 | Duration:   120 | Mean duration:   30.212 | Epsilon threshold: 0.0915083
Episode:   80 | Duration:   161 | Mean duration:   31.827 | Epsilon threshold: 0.079318
Episode:   81 | Duration:   270 | Mean duration:   34.732 | Epsilon threshold: 0.0628631
Episode:   82 | Duration:   148 | Mean duration:   36.096 | Epsilon threshold: 0.0555452
Episode:   83 | Duration:   488 | Mean duration:   41.476 | Epsilon threshold: 0.0379301
Episode:   84 | Duration:   164 | Mean duration:   42.918 | Epsilon threshold: 0.0336818
Episode:   85 | Duration:   172 | Mean duration:   44.419 | Epsilon threshold: 0.0299196
Episode:   86 | Duration:   211 | Mean duration:   46.333 | Epsilon threshold: 0.0261143
Episode:   87 | Duration:   400 | Mean duration:   50.352 | Epsilon threshold: 0.0207909
