[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
Episode:    1 | Duration:    25 | Mean duration:   12.500 | Epsilon threshold: 0.973628
Episode:    2 | Duration:    28 | Mean duration:   17.667 | Epsilon threshold: 0.946084
Episode:    3 | Duration:    16 | Mean duration:   17.250 | Epsilon threshold: 0.930305
Episode:    4 | Duration:    31 | Mean duration:   20.000 | Epsilon threshold: 0.901321
Episode:    5 | Duration:    28 | Mean duration:   21.333 | Epsilon threshold: 0.875844
Episode:    6 | Duration:    14 | Mean duration:   20.286 | Epsilon threshold: 0.862953
Episode:    7 | Duration:    34 | Mean duration:   22.000 | Epsilon threshold: 0.833616
Episode:    8 | Duration:    26 | Mean duration:   22.444 | Epsilon threshold: 0.811676
Episode:    9 | Duration:    44 | Mean duration:   24.600 | Epsilon threshold: 0.776401
Episode:   10 | Duration:    34 | Mean duration:   25.455 | Epsilon threshold: 0.750041
Episode:   11 | Duration:    58 | Mean duration:   28.167 | Epsilon threshold: 0.707641
Episode:   12 | Duration:    10 | Mean duration:   26.769 | Epsilon threshold: 0.700009
Episode:   13 | Duration:    41 | Mean duration:   27.786 | Epsilon threshold: 0.671629
Episode:   14 | Duration:    19 | Mean duration:   27.200 | Epsilon threshold: 0.658528
Episode:   15 | Duration:    19 | Mean duration:   26.688 | Epsilon threshold: 0.645686
Episode:   16 | Duration:    25 | Mean duration:   26.588 | Epsilon threshold: 0.629371
Episode:   17 | Duration:    27 | Mean duration:   26.611 | Epsilon threshold: 0.612269
Episode:   18 | Duration:    18 | Mean duration:   26.158 | Epsilon threshold: 0.600934
Episode:   19 | Duration:    31 | Mean duration:   26.400 | Epsilon threshold: 0.582324
Episode:   20 | Duration:    11 | Mean duration:   25.667 | Epsilon threshold: 0.575497
Episode:   21 | Duration:     9 | Mean duration:   24.909 | Epsilon threshold: 0.56987
Episode:   22 | Duration:    17 | Mean duration:   24.565 | Epsilon threshold: 0.559883
Episode:   23 | Duration:    11 | Mean duration:   24.000 | Epsilon threshold: 0.553324
Episode:   24 | Duration:    13 | Mean duration:   23.560 | Epsilon threshold: 0.54577
Episode:   25 | Duration:    10 | Mean duration:   23.038 | Epsilon threshold: 0.539909
Episode:   26 | Duration:    12 | Mean duration:   22.630 | Epsilon threshold: 0.533065
Episode:   27 | Duration:    11 | Mean duration:   22.214 | Epsilon threshold: 0.526825
Episode:   28 | Duration:    19 | Mean duration:   22.103 | Epsilon threshold: 0.516591
Episode:   29 | Duration:    18 | Mean duration:   21.967 | Epsilon threshold: 0.507057
Episode:   30 | Duration:    11 | Mean duration:   21.613 | Epsilon threshold: 0.501128
Episode:   31 | Duration:    10 | Mean duration:   21.250 | Epsilon threshold: 0.495755
Episode:   32 | Duration:    16 | Mean duration:   21.091 | Epsilon threshold: 0.487567
Episode:   33 | Duration:    40 | Mean duration:   21.647 | Epsilon threshold: 0.468383
Episode:   34 | Duration:    31 | Mean duration:   21.914 | Epsilon threshold: 0.453947
Episode:   35 | Duration:    23 | Mean duration:   21.944 | Epsilon threshold: 0.443419
Episode:   36 | Duration:    17 | Mean duration:   21.811 | Epsilon threshold: 0.435687
Episode:   37 | Duration:    10 | Mean duration:   21.500 | Epsilon threshold: 0.43103
Episode:   38 | Duration:    15 | Mean duration:   21.333 | Epsilon threshold: 0.424347
Episode:   39 | Duration:     9 | Mean duration:   21.025 | Epsilon threshold: 0.420225
Episode:   40 | Duration:    13 | Mean duration:   20.829 | Epsilon threshold: 0.414522
Episode:   41 | Duration:    10 | Mean duration:   20.571 | Epsilon threshold: 0.410096
Episode:   42 | Duration:     9 | Mean duration:   20.302 | Epsilon threshold: 0.406115
Episode:   43 | Duration:     9 | Mean duration:   20.045 | Epsilon threshold: 0.402174
Episode:   44 | Duration:    15 | Mean duration:   19.933 | Epsilon threshold: 0.395949
Episode:   45 | Duration:    11 | Mean duration:   19.739 | Epsilon threshold: 0.391345
Episode:   46 | Duration:    13 | Mean duration:   19.596 | Epsilon threshold: 0.386044
Episode:   47 | Duration:    10 | Mean duration:   19.396 | Epsilon threshold: 0.38193
Episode:   48 | Duration:    11 | Mean duration:   19.224 | Epsilon threshold: 0.377493
Episode:   49 | Duration:    15 | Mean duration:   19.140 | Epsilon threshold: 0.37166
Episode:   50 | Duration:    14 | Mean duration:   19.039 | Epsilon threshold: 0.366276
Episode:   51 | Duration:    18 | Mean duration:   19.019 | Epsilon threshold: 0.35957
Episode:   52 | Duration:    10 | Mean duration:   18.849 | Epsilon threshold: 0.355746
Episode:   53 | Duration:    12 | Mean duration:   18.722 | Epsilon threshold: 0.351281
Episode:   54 | Duration:    12 | Mean duration:   18.600 | Epsilon threshold: 0.346873
Episode:   55 | Duration:     9 | Mean duration:   18.429 | Epsilon threshold: 0.343521
Episode:   56 | Duration:    20 | Mean duration:   18.456 | Epsilon threshold: 0.33659
Episode:   57 | Duration:    10 | Mean duration:   18.310 | Epsilon threshold: 0.333017
Episode:   58 | Duration:     9 | Mean duration:   18.153 | Epsilon threshold: 0.329803
Episode:   59 | Duration:    14 | Mean duration:   18.083 | Epsilon threshold: 0.325042
Episode:   60 | Duration:     9 | Mean duration:   17.934 | Epsilon threshold: 0.321907
Episode:   61 | Duration:    13 | Mean duration:   17.855 | Epsilon threshold: 0.317571
Episode:   62 | Duration:     7 | Mean duration:   17.683 | Epsilon threshold: 0.31512
Episode:   63 | Duration:    11 | Mean duration:   17.578 | Epsilon threshold: 0.31148
Episode:   64 | Duration:     8 | Mean duration:   17.431 | Epsilon threshold: 0.308779
Episode:   65 | Duration:    12 | Mean duration:   17.348 | Epsilon threshold: 0.30492
Episode:   66 | Duration:     8 | Mean duration:   17.209 | Epsilon threshold: 0.302278
Episode:   67 | Duration:     9 | Mean duration:   17.088 | Epsilon threshold: 0.29937
Episode:   68 | Duration:     8 | Mean duration:   16.957 | Epsilon threshold: 0.296777
Episode:   69 | Duration:     9 | Mean duration:   16.843 | Epsilon threshold: 0.293924
Episode:   70 | Duration:     9 | Mean duration:   16.732 | Epsilon threshold: 0.291098
Episode:   71 | Duration:     9 | Mean duration:   16.625 | Epsilon threshold: 0.288301
Episode:   72 | Duration:    11 | Mean duration:   16.548 | Epsilon threshold: 0.284982
Episode:   73 | Duration:    10 | Mean duration:   16.459 | Epsilon threshold: 0.281974
Episode:   74 | Duration:    22 | Mean duration:   16.533 | Epsilon threshold: 0.27579
Episode:   75 | Duration:   108 | Mean duration:   17.737 | Epsilon threshold: 0.248342
Episode:   76 | Duration:    45 | Mean duration:   18.091 | Epsilon threshold: 0.237626
Episode:   77 | Duration:    19 | Mean duration:   18.103 | Epsilon threshold: 0.233119
Episode:   78 | Duration:    22 | Mean duration:   18.152 | Epsilon threshold: 0.228046
Episode:   79 | Duration:    58 | Mean duration:   18.650 | Epsilon threshold: 0.215553
Episode:   80 | Duration:    27 | Mean duration:   18.753 | Epsilon threshold: 0.209878
Episode:   81 | Duration:    94 | Mean duration:   19.671 | Epsilon threshold: 0.191763
Episode:   82 | Duration:    13 | Mean duration:   19.590 | Epsilon threshold: 0.189236
Episode:   83 | Duration:    56 | Mean duration:   20.024 | Epsilon threshold: 0.179306
Episode:   84 | Duration:    62 | Mean duration:   20.518 | Epsilon threshold: 0.168968
Episode:   85 | Duration:    31 | Mean duration:   20.640 | Epsilon threshold: 0.163962
Episode:   86 | Duration:   115 | Mean duration:   21.724 | Epsilon threshold: 0.147099
Episode:   87 | Duration:    67 | Mean duration:   22.239 | Epsilon threshold: 0.138086
Episode:   88 | Duration:    90 | Mean duration:   23.000 | Epsilon threshold: 0.126945
Episode:   89 | Duration:    97 | Mean duration:   23.822 | Epsilon threshold: 0.116028
Episode:   90 | Duration:   108 | Mean duration:   24.747 | Epsilon threshold: 0.105079
Episode:   91 | Duration:   146 | Mean duration:   26.065 | Epsilon threshold: 0.0920809
Episode:   92 | Duration:    56 | Mean duration:   26.387 | Epsilon threshold: 0.0875331
Episode:   93 | Duration:   147 | Mean duration:   27.670 | Epsilon threshold: 0.076867
Episode:   94 | Duration:   141 | Mean duration:   28.863 | Epsilon threshold: 0.0680152
Episode:   95 | Duration:   149 | Mean duration:   30.115 | Epsilon threshold: 0.0599341
Episode:   96 | Duration:   125 | Mean duration:   31.093 | Epsilon threshold: 0.0540227
Episode:   97 | Duration:   245 | Mean duration:   33.276 | Epsilon threshold: 0.0444223
Episode:   98 | Duration:   187 | Mean duration:   34.828 | Epsilon threshold: 0.0385228
Episode:   99 | Duration:   289 | Mean duration:   37.370 | Epsilon threshold: 0.0313426
Episode:  100 | Duration:   264 | Mean duration:   40.010 | Epsilon threshold: 0.0263742
Episode:  101 | Duration:   415 | Mean duration:   43.910 | Epsilon threshold: 0.0208017
Episode:  102 | Duration:   357 | Mean duration:   47.200 | Epsilon threshold: 0.0175512
Episode:  103 | Duration:   805 | Mean duration:   55.090 | Epsilon threshold: 0.0133727
Episode:  104 | Duration:   224 | Mean duration:   57.020 | Epsilon threshold: 0.0126931
Episode:  105 | Duration:   754 | Mean duration:   64.280 | Epsilon threshold: 0.0112658
Episode:  106 | Duration:  1116 | Mean duration:   75.300 | Epsilon threshold: 0.0104142
Episode:  107 | Duration:  1554 | Mean duration:   90.500 | Epsilon threshold: 0.0100875
Episode:  108 | Duration:  2966 | Mean duration:  119.900 | Epsilon threshold: 0.0100045
Episode:  109 | Duration:   845 | Mean duration:  127.910 | Epsilon threshold: 0.0100019
Episode:  110 | Duration:   451 | Mean duration:  132.080 | Epsilon threshold: 0.0100012
Episode:  111 | Duration:  1048 | Mean duration:  141.980 | Epsilon threshold: 0.0100004
Episode:  112 | Duration:  1143 | Mean duration:  153.310 | Epsilon threshold: 0.0100001
Episode:  113 | Duration:   369 | Mean duration:  156.590 | Epsilon threshold: 0.0100001
Episode:  114 | Duration:   366 | Mean duration:  160.060 | Epsilon threshold: 0.0100001
Episode:  115 | Duration:   267 | Mean duration:  162.540 | Epsilon threshold: 0.0100001
Episode:  116 | Duration:    20 | Mean duration:  162.490 | Epsilon threshold: 0.01
Episode:  117 | Duration:   347 | Mean duration:  165.690 | Epsilon threshold: 0.01
Episode:  118 | Duration:   123 | Mean duration:  166.740 | Epsilon threshold: 0.01
Episode:  119 | Duration:   215 | Mean duration:  168.580 | Epsilon threshold: 0.01
Episode:  120 | Duration:   180 | Mean duration:  170.270 | Epsilon threshold: 0.01
Episode:  121 | Duration:   215 | Mean duration:  172.330 | Epsilon threshold: 0.01
Episode:  122 | Duration:   258 | Mean duration:  174.740 | Epsilon threshold: 0.01
Episode:  123 | Duration:   369 | Mean duration:  178.320 | Epsilon threshold: 0.01
Episode:  124 | Duration:   512 | Mean duration:  183.310 | Epsilon threshold: 0.01
Episode:  125 | Duration:    65 | Mean duration:  183.860 | Epsilon threshold: 0.01
Episode:  126 | Duration:   135 | Mean duration:  185.090 | Epsilon threshold: 0.01
