[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
Episode:    1 | Duration:    13 | Mean duration:    6.500 | Epsilon threshold: 0.985261
Episode:    2 | Duration:     9 | Mean duration:    7.333 | Epsilon threshold: 0.975557
Episode:    3 | Duration:    22 | Mean duration:   11.000 | Epsilon threshold: 0.953602
Episode:    4 | Duration:    14 | Mean duration:   11.600 | Epsilon threshold: 0.939554
Episode:    5 | Duration:     9 | Mean duration:   11.167 | Epsilon threshold: 0.930305
Episode:    6 | Duration:    29 | Mean duration:   13.714 | Epsilon threshold: 0.903106
Episode:    7 | Duration:    11 | Mean duration:   13.375 | Epsilon threshold: 0.892452
Episode:    8 | Duration:    30 | Mean duration:   15.222 | Epsilon threshold: 0.865516
Episode:    9 | Duration:    19 | Mean duration:   15.600 | Epsilon threshold: 0.848576
Episode:   10 | Duration:     9 | Mean duration:   15.000 | Epsilon threshold: 0.840232
Episode:   11 | Duration:     9 | Mean duration:   14.500 | Epsilon threshold: 0.831971
Episode:   12 | Duration:    10 | Mean duration:   14.154 | Epsilon threshold: 0.822979
Episode:   13 | Duration:    10 | Mean duration:   13.857 | Epsilon threshold: 0.814085
Episode:   14 | Duration:    33 | Mean duration:   15.133 | Epsilon threshold: 0.787206
Episode:   15 | Duration:    12 | Mean duration:   14.938 | Epsilon threshold: 0.777167
Episode:   16 | Duration:    19 | Mean duration:   15.176 | Epsilon threshold: 0.761976
Episode:   17 | Duration:    22 | Mean duration:   15.556 | Epsilon threshold: 0.744878
Episode:   18 | Duration:    35 | Mean duration:   16.579 | Epsilon threshold: 0.718893
Episode:   19 | Duration:    25 | Mean duration:   17.000 | Epsilon threshold: 0.7007
Episode:   20 | Duration:    19 | Mean duration:   17.095 | Epsilon threshold: 0.687023
Episode:   21 | Duration:    28 | Mean duration:   17.591 | Epsilon threshold: 0.667671
Episode:   22 | Duration:    20 | Mean duration:   17.696 | Epsilon threshold: 0.654004
Episode:   23 | Duration:    25 | Mean duration:   18.000 | Epsilon threshold: 0.637476
Episode:   24 | Duration:    16 | Mean duration:   17.920 | Epsilon threshold: 0.626899
Episode:   25 | Duration:    28 | Mean duration:   18.308 | Epsilon threshold: 0.609266
Episode:   26 | Duration:    32 | Mean duration:   18.815 | Epsilon threshold: 0.589813
Episode:   27 | Duration:    28 | Mean duration:   19.143 | Epsilon threshold: 0.57324
