[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.float32'>. Please provide explicit dtype.[0m
Episode:    1 | Duration:    13 | Mean duration:    6.500 | Epsilon threshold: 0.985261
Episode:    2 | Duration:    42 | Mean duration:   18.333 | Epsilon threshold: 0.944213
Episode:    3 | Duration:    16 | Mean duration:   17.750 | Epsilon threshold: 0.928466
Episode:    4 | Duration:     9 | Mean duration:   16.000 | Epsilon threshold: 0.919327
Episode:    5 | Duration:    27 | Mean duration:   17.833 | Epsilon threshold: 0.894219
Episode:    6 | Duration:    22 | Mean duration:   18.429 | Epsilon threshold: 0.874114
Episode:    7 | Duration:    24 | Mean duration:   19.125 | Epsilon threshold: 0.852779
Episode:    8 | Duration:    29 | Mean duration:   20.222 | Epsilon threshold: 0.827871
Episode:    9 | Duration:    36 | Mean duration:   21.800 | Epsilon threshold: 0.798163
Episode:   10 | Duration:    12 | Mean duration:   20.909 | Epsilon threshold: 0.787983
Episode:   11 | Duration:    26 | Mean duration:   21.333 | Epsilon threshold: 0.767259
Episode:   12 | Duration:    38 | Mean duration:   22.615 | Epsilon threshold: 0.738294
Episode:   13 | Duration:    38 | Mean duration:   23.714 | Epsilon threshold: 0.710437
Episode:   14 | Duration:    13 | Mean duration:   23.000 | Epsilon threshold: 0.7007
Episode:   15 | Duration:   139 | Mean duration:   30.250 | Epsilon threshold: 0.610465
Episode:   16 | Duration:    67 | Mean duration:   32.412 | Epsilon threshold: 0.570991
Episode:   17 | Duration:    34 | Mean duration:   32.500 | Epsilon threshold: 0.551696
Episode:   18 | Duration:    83 | Mean duration:   35.158 | Epsilon threshold: 0.508052
Episode:   19 | Duration:   104 | Mean duration:   38.600 | Epsilon threshold: 0.458409
Episode:   20 | Duration:    91 | Mean duration:   41.095 | Epsilon threshold: 0.418996
Episode:   21 | Duration:   221 | Mean duration:   49.273 | Epsilon threshold: 0.337571
Episode:   22 | Duration:   234 | Mean duration:   57.304 | Epsilon threshold: 0.268968
Episode:   23 | Duration:    36 | Mean duration:   56.417 | Epsilon threshold: 0.259561
Episode:   24 | Duration:   387 | Mean duration:   69.640 | Epsilon threshold: 0.179306
Episode:   25 | Duration:    36 | Mean duration:   68.346 | Epsilon threshold: 0.173156
Episode:   26 | Duration:    36 | Mean duration:   67.148 | Epsilon threshold: 0.167229
Episode:   27 | Duration:    61 | Mean duration:   66.929 | Epsilon threshold: 0.157777
Episode:   28 | Duration:  2121 | Mean duration:  137.759 | Epsilon threshold: 0.0277025
Episode:   29 | Duration:    54 | Mean duration:  134.967 | Epsilon threshold: 0.0267551
Episode:   30 | Duration:    30 | Mean duration:  131.581 | Epsilon threshold: 0.0262437
Episode:   31 | Duration:    32 | Mean duration:  128.469 | Epsilon threshold: 0.0257164
Episode:   32 | Duration:    12 | Mean duration:  124.939 | Epsilon threshold: 0.0255134
Episode:   33 | Duration:     8 | Mean duration:  121.500 | Epsilon threshold: 0.0253744
Episode:   34 | Duration:    41 | Mean duration:  119.200 | Epsilon threshold: 0.0247421
Episode:   35 | Duration:    88 | Mean duration:  118.333 | Epsilon threshold: 0.0234867
Episode:   36 | Duration:    24 | Mean duration:  115.784 | Epsilon threshold: 0.0231537
Episode:   37 | Duration:    38 | Mean duration:  113.737 | Epsilon threshold: 0.0226506
Episode:   38 | Duration:    49 | Mean duration:  112.077 | Epsilon threshold: 0.0220336
Episode:   39 | Duration:     8 | Mean duration:  109.475 | Epsilon threshold: 0.0219258
Episode:   40 | Duration:    10 | Mean duration:  107.049 | Epsilon threshold: 0.0217953
Episode:   41 | Duration:    37 | Mean duration:  105.381 | Epsilon threshold: 0.0213555
Episode:   42 | Duration:    29 | Mean duration:  103.605 | Epsilon threshold: 0.0210199
Episode:   43 | Duration:    70 | Mean duration:  102.841 | Epsilon threshold: 0.0202646
Episode:   44 | Duration:   256 | Mean duration:  106.244 | Epsilon threshold: 0.0179383
Episode:   45 | Duration:    40 | Mean duration:  104.804 | Epsilon threshold: 0.0176195
Episode:   46 | Duration:    55 | Mean duration:  103.745 | Epsilon threshold: 0.0172045
Episode:   47 | Duration:  1293 | Mean duration:  128.521 | Epsilon threshold: 0.0119753
Episode:   48 | Duration:   405 | Mean duration:  134.163 | Epsilon threshold: 0.0113161
Episode:   49 | Duration:   496 | Mean duration:  141.400 | Epsilon threshold: 0.0108007
Episode:   50 | Duration:   240 | Mean duration:  143.333 | Epsilon threshold: 0.0106292
Episode:   51 | Duration:   217 | Mean duration:  144.750 | Epsilon threshold: 0.010506
Episode:   52 | Duration:   428 | Mean duration:  150.094 | Epsilon threshold: 0.0103295
Episode:   53 | Duration:   298 | Mean duration:  152.833 | Epsilon threshold: 0.0102443
Episode:   54 | Duration:  1151 | Mean duration:  170.982 | Epsilon threshold: 0.0100772
Episode:   55 | Duration:    15 | Mean duration:  168.196 | Epsilon threshold: 0.010076
Episode:   56 | Duration:    10 | Mean duration:  165.421 | Epsilon threshold: 0.0100751
